Linea;Ruta;Nodo;Nombre;Posicion;StrTipoServicio
[120] 787A;[4065] 787A_V7;37247;241A07;17907;[0] URBANO
[120] 787A;[4065] 787A_V7;29928;019A07;18221;[0] URBANO
[120] 787A;[4065] 787A_V7;47366;355A07_ET;18562;[0] URBANO
[120] 787A;[4065] 787A_V7;28972;073A07;19280;[0] URBANO
[120] 787A;[4065] 787A_V7;28973;041A07;19652;[0] URBANO
[120] 787A;[4065] 787A_V7;28974;020A07;19917;[0] URBANO
[120] 787A;[4065] 787A_V7;42748;340A07_ET;20196;[0] URBANO
[120] 787A;[4065] 787A_V7;28975;021A07;20975;[0] URBANO
[120] 787A;[4065] 787A_V7;28976;022A07;21367;[0] URBANO
[120] 787A;[4065] 787A_V7;28977;023A07_Br. Salazar Gómez;21755;[0] URBANO
[120] 787A;[4065] 787A_V7;48452;409A07_ET;22575;[0] URBANO
[120] 787A;[4065] 787A_V7;28978;029A07;22968;[0] URBANO
[120] 787A;[4065] 787A_V7;4108;028A07;23503;[0] URBANO
[120] 787A;[4065] 787A_V7;48451;027A07-ET;23902;[0] URBANO
[120] 787A;[4065] 787A_V7;31804;026A07;24400;[0] URBANO
[120] 787A;[4065] 787A_V7;37335;350A07_ET;24650;[0] URBANO
[120] 787A;[4065] 787A_V7;48730;132B00_ET;25153;[0] URBANO
[120] 787A;[4065] 787A_V7;29933;089A00;25544;[0] URBANO
[120] 787A;[4065] 787A_V7;29934;091A00;25778;[0] URBANO
[120] 787A;[4065] 787A_V7;29935;183A00;25937;[0] URBANO
[120] 787A;[4065] 787A_V7;29936;350A00;26213;[0] URBANO
[120] 787A;[4065] 787A_V7;29770;092A00_ET;26424;[0] URBANO
[120] 787A;[4065] 787A_V7;48403;093A00-ET;26564;[0] URBANO
[120] 787A;[4065] 787A_V7;29771;238A00_Br. San Martín;27031;[0] URBANO
[120] 787A;[4065] 787A_V7;29772;140A00_ET;27195;[0] URBANO
[120] 787A;[4065] 787A_V7;29773;138A00_Br. Teusaquillo;27491;[0] URBANO
[120] 787A;[4065] 787A_V7;29775;349A00_ET;27880;[0] URBANO
[120] 787A;[4065] 787A_V7;29937;182A00;28145;[0] URBANO
[120] 787A;[4065] 787A_V7;29938;090A00;28342;[0] URBANO
[120] 787A;[4065] 787A_V7;29939;088A00;28527;[0] URBANO
[120] 787A;[4065] 787A_V7;29940;133A00;28801;[0] URBANO
[120] 787A;[4065] 787A_V7;29941;393A06;29656;[0] URBANO
[120] 787A;[4065] 787A_V7;29710;032A06_ET;30538;[0] URBANO
[120] 787A;[4065] 787A_V7;48738;033B06_ET;30938;[0] URBANO
[120] 787A;[4065] 787A_V7;48735;025B06_ET;32326;[0] URBANO
[120] 787A;[4065] 787A_V7;29037;024A06;32650;[0] URBANO
[120] 787A;[4065] 787A_V7;50845;447A06_ET;32961;[0] URBANO
[120] 787A;[4065] 787A_V7;48734;023B06_ET;33251;[0] URBANO
[120] 787A;[4065] 787A_V7;29039;022A06_Br. Granjas de Techo;33998;[0] URBANO
[120] 787A;[4065] 787A_V7;29040;021A06;34619;[0] URBANO
[120] 787A;[4065] 787A_V7;29041;110A06;34946;[0] URBANO
[120] 787A;[4065] 787A_V7;45179;055B07_ET;35868;[0] URBANO
[120] 787A;[4065] 787A_V7;45181;344B07_ET;36239;[0] URBANO
[120] 787A;[4065] 787A_V7;49220;212A07_ET;36412;[0] URBANO
[120] 787A;[4065] 787A_V7;49221;207A07_ET;37019;[0] URBANO
[120] 787A;[4065] 787A_V7;49222;237A07_ET;37196;[0] URBANO
[120] 787A;[4065] 787A_V7;49223;234A07_ET;37555;[0] URBANO
[120] 787A;[4065] 787A_V7;49224;189A07_ET;37683;[0] URBANO
[120] 787A;[4065] 787A_V7;37250;179A07;38047;[0] URBANO
[120] 787A;[4065] 787A_V7;46164;129B07_ET;38518;[0] URBANO
[120] 787A;[4065] 787A_V7;46165;349B07_ET;38793;[0] URBANO
[120] 787A;[4065] 787A_V7;46166;127B07_ET;39169;[0] URBANO
[120] 787A;[4065] 787A_V7;46167;125B07_ET;39599;[0] URBANO
[120] 787A;[4065] 787A_V7;46168;122B07_ET;40343;[0] URBANO
[120] 787A;[4065] 787A_V7;46170;636B08_ET;40890;[0] URBANO
[120] 787A;[4065] 787A_V7;46171;030B08_ET;41132;[0] URBANO
[120] 787A;[4065] 787A_V7;46172;210B08_ET;41390;[0] URBANO
[120] 787A;[4065] 787A_V7;46173;029B08_ET;41604;[0] URBANO
[120] 787A;[4065] 787A_V7;29952;111A08;41777;[0] URBANO
[120] 787A;[4065] 787A_V7;29953;027A08_Br. Provivienda Occidental;42103;[0] URBANO
[120] 787A;[4065] 787A_V7;29954;025A08;42572;[0] URBANO
[120] 787A;[4065] 787A_V7;29955;023A08;42959;[0] URBANO
[120] 787A;[4065] 787A_V7;37225;021A08;43444;[0] URBANO
[120] 787A;[4065] 787A_V7;29957;535A08;43662;[0] URBANO
[120] 787A;[4065] 787A_V7;29958;541A08;43996;[0] URBANO
[120] 787A;[4065] 787A_V7;29959;096A08;44234;[0] URBANO
[120] 787A;[4065] 787A_V7;29960;098A08;44420;[0] URBANO
[120] 787A;[4065] 787A_V7;29961;144A08;44848;[0] URBANO
[120] 787A;[4065] 787A_V7;29962;100A08;45142;[0] URBANO
[120] 787A;[4065] 787A_V7;29963;102A08;45486;[0] URBANO
[120] 787A;[4065] 787A_V7;29964;104A08_Br La Magnolia II;45717;[0] URBANO
[120] 787A;[4065] 787A_V7;29965;267A09;45962;[0] URBANO
[120] 787A;[4065] 787A_V7;29966;268A09;46179;[0] URBANO
[120] 787A;[4065] 787A_V7;29967;258A09;46532;[0] URBANO
[120] 787A;[4065] 787A_V7;49580;260A09_ET.;46724;[0] URBANO
[120] 787A;[4065] 787A_V7;49581;262A09_ET.;47023;[0] URBANO
[120] 787A;[4065] 787A_V7;49582;252A09_ET.;47157;[0] URBANO
[120] 787A;[4065] 787A_V7;34379;269A09;47321;[0] URBANO
[120] 787A;[4065] 787A_V7;29886;275A09;47781;[0] URBANO
[120] 787A;[4065] 787A_V7;29888;288A08;48211;[0] URBANO
[120] 787A;[4065] 787A_V7;29889;287A08;48396;[0] URBANO
[120] 787A;[4065] 787A_V7;29890;237A08;48538;[0] URBANO
[120] 787A;[4065] 787A_V7;29891;224A08_Ciudadela El recreo;48909;[0] URBANO
[120] 787A;[4065] 787A_V7;43358;221A08_ET;49120;[0] URBANO
[120] 787A;[4065] 787A_V7;49583;643A08_ET.;49427;[0] URBANO
[120] 787A;[4065] 787A_V7;49584;651A08_ET.;49780;[0] URBANO
[120] 787A;[4065] 787A_V7;49585;662A09_ET.;50147;[0] URBANO
[120] 787A;[4065] 787A_V7;49587;534A09_ET.;50451;[0] URBANO
[120] 787A;[4065] 787A_V7;29892;247A09;50935;[0] URBANO
[120] 787A;[4065] 787A_V7;49588;251A09_ET.;51359;[0] URBANO
[120] 787A;[4065] 787A_V7;49589;261A09_ET.;51504;[0] URBANO
[120] 787A;[4065] 787A_V7;49590;259A09_ET.;51821;[0] URBANO
[120] 787A;[4065] 787A_V7;33973;245A09;52283;[0] URBANO
[120] 787A;[4065] 787A_V7;49021;240A09-ET;52774;[0] URBANO
[120] 787A;[4065] 787A_V7;37360;549A09_ET;53001;[0] URBANO
[120] 787A;[4065] 787A_V7;33641;548A09;53275;[0] URBANO
[120] 787A;[4065] 787A_V7;49006;665A09_ET;53318;[0] URBANO
[217] E26A;[4175] E26A V.10;49752;420A10_ET;0;[0] URBANO
[217] E26A;[4175] E26A V.10;42513;380A10_ET;471;[0] URBANO
[217] E26A;[4175] E26A V.10;45141;092A09_ET;1407;[0] URBANO
[217] E26A;[4175] E26A V.10;33629;408A09;1930;[0] URBANO
[217] E26A;[4175] E26A V.10;47880;624A09_ET;2236;[0] URBANO
[217] E26A;[4175] E26A V.10;33630;406A09;2493;[0] URBANO
[217] E26A;[4175] E26A V.10;47881;639A09_ET;2772;[0] URBANO
[217] E26A;[4175] E26A V.10;28959;472A09;3010;[0] URBANO
[217] E26A;[4175] E26A V.10;29357;509A09;3383;[0] URBANO
[217] E26A;[4175] E26A V.10;48723;506A09_ET;3608;[0] URBANO
[217] E26A;[4175] E26A V.10;48348;038A09_ET;3763;[0] URBANO
[217] E26A;[4175] E26A V.10;43733;554A09_ET;3961;[0] URBANO
[217] E26A;[4175] E26A V.10;48496;470A09-ET;4184;[0] URBANO
[217] E26A;[4175] E26A V.10;31911;424A09;4482;[0] URBANO
[217] E26A;[4175] E26A V.10;31912;400A09;4943;[0] URBANO
[217] E26A;[4175] E26A V.10;31913;397A09;5365;[0] URBANO
[217] E26A;[4175] E26A V.10;49909;516A09-ET;5778;[0] URBANO
[217] E26A;[4175] E26A V.10;31792;336A08;6024;[0] URBANO
[217] E26A;[4175] E26A V.10;31914;425A08;6360;[0] URBANO
[217] E26A;[4175] E26A V.10;31915;194A08;6642;[0] URBANO
[217] E26A;[4175] E26A V.10;31916;193A08;6866;[0] URBANO
[217] E26A;[4175] E26A V.10;29089;106A08;7223;[0] URBANO
[217] E26A;[4175] E26A V.10;31917;195A08;7518;[0] URBANO
[217] E26A;[4175] E26A V.10;31918;190A08;7645;[0] URBANO
[217] E26A;[4175] E26A V.10;29132;118A08;8004;[0] URBANO
[217] E26A;[4175] E26A V.10;48701;123B08_ET;8561;[0] URBANO
[217] E26A;[4175] E26A V.10;49857;584B08_ET;8760;[0] URBANO
[217] E26A;[4175] E26A V.10;46849;104B09_ET;9305;[0] URBANO
[217] E26A;[4175] E26A V.10;47945;099A09-ET;10293;[0] URBANO
[217] E26A;[4175] E26A V.10;47940;098A09-ET;11047;[0] URBANO
[217] E26A;[4175] E26A V.10;36299;568A09;11863;[0] URBANO
[217] E26A;[4175] E26A V.10;31251;154A08;12604;[0] URBANO
[217] E26A;[4175] E26A V.10;40868;002D08_ET;12786;[0] URBANO
[217] E26A;[4175] E26A V.10;31252;002A08;12923;[0] URBANO
[217] E26A;[4175] E26A V.10;31253;502A08;13294;[0] URBANO
[217] E26A;[4175] E26A V.10;49939;550A08_ET;13634;[0] URBANO
[217] E26A;[4175] E26A V.10;49940;507A08_ET;13975;[0] URBANO
[217] E26A;[4175] E26A V.10;31923;210A07;14428;[0] URBANO
[217] E26A;[4175] E26A V.10;31924;255A07;14824;[0] URBANO
[217] E26A;[4175] E26A V.10;31925;258A07;14996;[0] URBANO
[217] E26A;[4175] E26A V.10;31926;267A07;15303;[0] URBANO
[217] E26A;[4175] E26A V.10;42316;372A07_ET;15520;[0] URBANO
[217] E26A;[4175] E26A V.10;31927;065A07;15814;[0] URBANO
[217] E26A;[4175] E26A V.10;48452;409A07_ET;16487;[0] URBANO
[217] E26A;[4175] E26A V.10;48453;029B07_ET;16782;[0] URBANO
[217] E26A;[4175] E26A V.10;48451;027A07-ET;17814;[0] URBANO
[217] E26A;[4175] E26A V.10;31804;026A07;18312;[0] URBANO
[217] E26A;[4175] E26A V.10;37335;350A07_ET;18562;[0] URBANO
[217] E26A;[4175] E26A V.10;48730;132B00_ET;19065;[0] URBANO
[217] E26A;[4175] E26A V.10;29933;089A00;19456;[0] URBANO
[217] E26A;[4175] E26A V.10;29934;091A00;19690;[0] URBANO
[217] E26A;[4175] E26A V.10;29935;183A00;19849;[0] URBANO
[217] E26A;[4175] E26A V.10;29936;350A00;20125;[0] URBANO
[217] E26A;[4175] E26A V.10;29770;092A00_ET;20336;[0] URBANO
[217] E26A;[4175] E26A V.10;48403;093A00-ET;20476;[0] URBANO
[217] E26A;[4175] E26A V.10;40060;778A00_ET;20840;[0] URBANO
[217] E26A;[4175] E26A V.10;36852;386A00_ET;21062;[0] URBANO
[217] E26A;[4175] E26A V.10;36855;384A00_ET;21442;[0] URBANO
[217] E26A;[4175] E26A V.10;36857;383A00_ET;21763;[0] URBANO
[217] E26A;[4175] E26A V.10;36854;381A00_ET;22081;[0] URBANO
[217] E26A;[4175] E26A V.10;36858;380A00_ET;22324;[0] URBANO
[217] E26A;[4175] E26A V.10;36860;377A00_ET;22716;[0] URBANO
[217] E26A;[4175] E26A V.10;49309;387A00-ET;23089;[0] URBANO
[217] E26A;[4175] E26A V.10;36862;374A00_ET;23285;[0] URBANO
[217] E26A;[4175] E26A V.10;47573;825A00_ET;23535;[0] URBANO
[217] E26A;[4175] E26A V.10;43553;373A00;23921;[0] URBANO
[217] E26A;[4175] E26A V.10;47574;826A00_ET;24257;[0] URBANO
[217] E26A;[4175] E26A V.10;47575;827A00_ET;24463;[0] URBANO
[217] E26A;[4175] E26A V.10;35204;049A00_ET;24766;[0] URBANO
[217] E26A;[4175] E26A V.10;35198;368A00_ET;25005;[0] URBANO
[217] E26A;[4175] E26A V.10;44388;225B00_ET;25706;[0] URBANO
[217] E26A;[4175] E26A V.10;44389;226B00_ET;26043;[0] URBANO
[217] E26A;[4175] E26A V.10;44390;227B00_ET;26250;[0] URBANO
[217] E26A;[4175] E26A V.10;44391;228B00_ET;26482;[0] URBANO
[217] E26A;[4175] E26A V.10;44392;229B00_ET;26657;[0] URBANO
[217] E26A;[4175] E26A V.10;1850;047A00;26857;[0] URBANO
[217] E26A;[4175] E26A V.10;43562;231B00;27163;[0] URBANO
[217] E26A;[4175] E26A V.10;44394;232B00_ET;27402;[0] URBANO
[217] E26A;[4175] E26A V.10;44395;098B00_ET;27784;[0] URBANO
[217] E26A;[4175] E26A V.10;49726;233B00_ET.;28110;[0] URBANO
[217] E26A;[4175] E26A V.10;44398;198B00_ET;28556;[0] URBANO
[217] E26A;[4175] E26A V.10;44400;234B00_ET;29024;[0] URBANO
[217] E26A;[4175] E26A V.10;44402;235B00_ET;29242;[0] URBANO
[217] E26A;[4175] E26A V.10;44403;236B00_ET;29632;[0] URBANO
[217] E26A;[4175] E26A V.10;44404;237B00_ET;29819;[0] URBANO
[217] E26A;[4175] E26A V.10;44405;191B00_ET;30267;[0] URBANO
[217] E26A;[4175] E26A V.10;44406;238B00_ET;30693;[0] URBANO
[217] E26A;[4175] E26A V.10;29772;140A00_ET;30883;[0] URBANO
[217] E26A;[4175] E26A V.10;29773;138A00_Br. Teusaquillo;31177;[0] URBANO
[217] E26A;[4175] E26A V.10;49941;519A00_;31367;[0] URBANO
[217] E26A;[4175] E26A V.10;29775;349A00_ET;31566;[0] URBANO
[217] E26A;[4175] E26A V.10;29937;182A00;31832;[0] URBANO
[217] E26A;[4175] E26A V.10;29938;090A00;32029;[0] URBANO
[217] E26A;[4175] E26A V.10;29939;088A00;32215;[0] URBANO
[217] E26A;[4175] E26A V.10;29940;133A00;32487;[0] URBANO
[217] E26A;[4175] E26A V.10;29941;393A06;33343;[0] URBANO
[217] E26A;[4175] E26A V.10;29710;032A06_ET;34224;[0] URBANO
[217] E26A;[4175] E26A V.10;29035;033A06_Ortezal;34653;[0] URBANO
[217] E26A;[4175] E26A V.10;37337;064A07_ET;35946;[0] URBANO
[217] E26A;[4175] E26A V.10;37334;332A07_ET;37081;[0] URBANO
[217] E26A;[4175] E26A V.10;48183;265A07_ET;37608;[0] URBANO
[217] E26A;[4175] E26A V.10;49942;259A07_ET;37840;[0] URBANO
[217] E26A;[4175] E26A V.10;48184;252A07_ET;38205;[0] URBANO
[217] E26A;[4175] E26A V.10;49943;208A07_ET;38485;[0] URBANO
[217] E26A;[4175] E26A V.10;34602;037A07;38745;[0] URBANO
[217] E26A;[4175] E26A V.10;34603;038A07;39103;[0] URBANO
[217] E26A;[4175] E26A V.10;31660;098A07;39351;[0] URBANO
[217] E26A;[4175] E26A V.10;4555;001A08_ET;39848;[0] URBANO
[217] E26A;[4175] E26A V.10;4556;501A08;40188;[0] URBANO
[217] E26A;[4175] E26A V.10;4557;155A08;40500;[0] URBANO
[217] E26A;[4175] E26A V.10;4558;162A08;40856;[0] URBANO
[217] E26A;[4175] E26A V.10;47957;209E08_ET;41250;[0] URBANO
[217] E26A;[4175] E26A V.10;47953;159E08_ET;41933;[0] URBANO
[217] E26A;[4175] E26A V.10;48698;117B08_ET;42796;[0] URBANO
[217] E26A;[4175] E26A V.10;49858;585B08_ET;43054;[0] URBANO
[217] E26A;[4175] E26A V.10;49859;122B08_ET;43328;[0] URBANO
[217] E26A;[4175] E26A V.10;47672;119B08_ET;43628;[0] URBANO
[217] E26A;[4175] E26A V.10;49860;107B08_ET;44000;[0] URBANO
[217] E26A;[4175] E26A V.10;29134;202A08;44191;[0] URBANO
[217] E26A;[4175] E26A V.10;29135;125A08;44460;[0] URBANO
[217] E26A;[4175] E26A V.10;29136;191A08;44724;[0] URBANO
[217] E26A;[4175] E26A V.10;31829;192A08;45048;[0] URBANO
[217] E26A;[4175] E26A V.10;43989;424A08_ET;45564;[0] URBANO
[217] E26A;[4175] E26A V.10;1891;252A08;45915;[0] URBANO
[217] E26A;[4175] E26A V.10;1892;515A09-ET;46146;[0] URBANO
[217] E26A;[4175] E26A V.10;31933;396A09;46583;[0] URBANO
[217] E26A;[4175] E26A V.10;31934;399A09;46969;[0] URBANO
[217] E26A;[4175] E26A V.10;31935;398A09;47410;[0] URBANO
[217] E26A;[4175] E26A V.10;31936;471A09;47823;[0] URBANO
[217] E26A;[4175] E26A V.10;43734;131A09_ET;47996;[0] URBANO
[217] E26A;[4175] E26A V.10;31937;037A09;48310;[0] URBANO
[217] E26A;[4175] E26A V.10;32233;539A09;48638;[0] URBANO
[217] E26A;[4175] E26A V.10;32234;540A09;48981;[0] URBANO
[217] E26A;[4175] E26A V.10;50729;472A09-ET.;49310;[0] URBANO
[217] E26A;[4175] E26A V.10;33595;567A09_ET;49704;[0] URBANO
[217] E26A;[4175] E26A V.10;45228;028B09_ET;49923;[0] URBANO
[217] E26A;[4175] E26A V.10;45232;050B10_ET;50739;[0] URBANO
[217] E26A;[4175] E26A V.10;42853;245A10_ET;51149;[0] URBANO
[217] E26A;[4175] E26A V.10;42854;240A10_ET;51423;[0] URBANO
[217] E26A;[4175] E26A V.10;42855;223A10_ET;51683;[0] URBANO
[217] E26A;[4175] E26A V.10;49757;419A10_ET;52196;[0] URBANO
[249] 552;[1563] 552 V4;39028;205A10_ET;0;[0] URBANO
[249] 552;[1563] 552 V4;36094;291A10;461;[0] URBANO
[249] 552;[1563] 552 V4;32606;280A10;1082;[0] URBANO
[249] 552;[1563] 552 V4;32607;183A10_ET;1712;[0] URBANO
[249] 552;[1563] 552 V4;32608;199A10;2097;[0] URBANO
[249] 552;[1563] 552 V4;32609;107A10;2510;[0] URBANO
[249] 552;[1563] 552 V4;32610;204A10;2597;[0] URBANO
[249] 552;[1563] 552 V4;48093;382A10_ET;2888;[0] URBANO
[249] 552;[1563] 552 V4;32611;212A10;3196;[0] URBANO
[249] 552;[1563] 552 V4;48436;415A10_ET;3416;[0] URBANO
[249] 552;[1563] 552 V4;32612;219A10;3851;[0] URBANO
[249] 552;[1563] 552 V4;31640;306A10;4422;[0] URBANO
[249] 552;[1563] 552 V4;31641;307A10;4589;[0] URBANO
[249] 552;[1563] 552 V4;31642;308A10;4838;[0] URBANO
[249] 552;[1563] 552 V4;31643;233A10;5086;[0] URBANO
[249] 552;[1563] 552 V4;28954;043A10;5354;[0] URBANO
[249] 552;[1563] 552 V4;28955;352A09;5846;[0] URBANO
[249] 552;[1563] 552 V4;28956;354A09;6127;[0] URBANO
[249] 552;[1563] 552 V4;28957;390A09;6576;[0] URBANO
[249] 552;[1563] 552 V4;28958;391A09;6718;[0] URBANO
[249] 552;[1563] 552 V4;29054;414A09;6943;[0] URBANO
[249] 552;[1563] 552 V4;32614;415A09;7066;[0] URBANO
[249] 552;[1563] 552 V4;1799;388A09;7375;[0] URBANO
[249] 552;[1563] 552 V4;49159;386A09-ET;7682;[0] URBANO
[249] 552;[1563] 552 V4;1801;368A09;8302;[0] URBANO
[249] 552;[1563] 552 V4;1803;370A09;8512;[0] URBANO
[249] 552;[1563] 552 V4;1804;393A09;8879;[0] URBANO
[249] 552;[1563] 552 V4;1806;395A09;9125;[0] URBANO
[249] 552;[1563] 552 V4;1807;516A09;9630;[0] URBANO
[249] 552;[1563] 552 V4;883;108A09;9897;[0] URBANO
[249] 552;[1563] 552 V4;47931;106A09-ET;10123;[0] URBANO
[249] 552;[1563] 552 V4;885;103A09_Hosp Kennedy;10491;[0] URBANO
[249] 552;[1563] 552 V4;886;105A09;10894;[0] URBANO
[249] 552;[1563] 552 V4;46848;627A09_ET;11282;[0] URBANO
[249] 552;[1563] 552 V4;46849;104B09_ET;11584;[0] URBANO
[249] 552;[1563] 552 V4;47946;099B09-ET;12518;[0] URBANO
[249] 552;[1563] 552 V4;47941;098B09-ET;13282;[0] URBANO
[249] 552;[1563] 552 V4;46857;096B09_ET;13937;[0] URBANO
[249] 552;[1563] 552 V4;46858;061B09_ET;14256;[0] URBANO
[249] 552;[1563] 552 V4;46859;095B09_ET;14560;[0] URBANO
[249] 552;[1563] 552 V4;893;015A08;15075;[0] URBANO
[249] 552;[1563] 552 V4;894;014A08_San Eusebio;15313;[0] URBANO
[249] 552;[1563] 552 V4;44324;108A08;15603;[0] URBANO
[249] 552;[1563] 552 V4;32616;012A08;15868;[0] URBANO
[249] 552;[1563] 552 V4;32617;010A08;16344;[0] URBANO
[249] 552;[1563] 552 V4;32618;050A07;16799;[0] URBANO
[249] 552;[1563] 552 V4;42570;375A07_ET;16994;[0] URBANO
[249] 552;[1563] 552 V4;32619;049A07;17325;[0] URBANO
[249] 552;[1563] 552 V4;32620;110A07;17530;[0] URBANO
[249] 552;[1563] 552 V4;48702;112A07_ET;17742;[0] URBANO
[249] 552;[1563] 552 V4;32621;113A07;17889;[0] URBANO
[249] 552;[1563] 552 V4;32622;117A07;18387;[0] URBANO
[249] 552;[1563] 552 V4;32623;114A07;18725;[0] URBANO
[249] 552;[1563] 552 V4;32624;031A07;18916;[0] URBANO
[249] 552;[1563] 552 V4;32625;059A00;19422;[0] URBANO
[249] 552;[1563] 552 V4;32626;062A00;19849;[0] URBANO
[249] 552;[1563] 552 V4;32627;061A00;20248;[0] URBANO
[249] 552;[1563] 552 V4;32628;060A00;20644;[0] URBANO
[249] 552;[1563] 552 V4;32629;064A00;21015;[0] URBANO
[249] 552;[1563] 552 V4;43739;717A00_ET;21698;[0] URBANO
[249] 552;[1563] 552 V4;43740;412A13_ET;22197;[0] URBANO
[249] 552;[1563] 552 V4;32631;405A13;22497;[0] URBANO
[249] 552;[1563] 552 V4;32632;632A00;23112;[0] URBANO
[249] 552;[1563] 552 V4;32633;633A00;23556;[0] URBANO
[249] 552;[1563] 552 V4;32635;063A00;24643;[0] URBANO
[249] 552;[1563] 552 V4;32636;043A00;24975;[0] URBANO
[249] 552;[1563] 552 V4;32637;042A00;25507;[0] URBANO
[249] 552;[1563] 552 V4;32638;388A00;26042;[0] URBANO
[249] 552;[1563] 552 V4;32639;008A00;26435;[0] URBANO
[249] 552;[1563] 552 V4;32640;115A07;26960;[0] URBANO
[249] 552;[1563] 552 V4;46422;383A07_ET;27296;[0] URBANO
[249] 552;[1563] 552 V4;32641;111A07;27619;[0] URBANO
[249] 552;[1563] 552 V4;46423;384A07_ET;27846;[0] URBANO
[249] 552;[1563] 552 V4;32642;118A07;28139;[0] URBANO
[249] 552;[1563] 552 V4;32643;051A07;28591;[0] URBANO
[249] 552;[1563] 552 V4;42569;374A07_ET;28988;[0] URBANO
[249] 552;[1563] 552 V4;32644;052A07;29160;[0] URBANO
[249] 552;[1563] 552 V4;32645;009A08;29682;[0] URBANO
[249] 552;[1563] 552 V4;32646;011A08;30022;[0] URBANO
[249] 552;[1563] 552 V4;32647;050A08;30384;[0] URBANO
[249] 552;[1563] 552 V4;931;013A08_Br. Remanso Sur;30690;[0] URBANO
[249] 552;[1563] 552 V4;932;048A08;30928;[0] URBANO
[249] 552;[1563] 552 V4;933;206A08_Br. San Eusebio ;31278;[0] URBANO
[249] 552;[1563] 552 V4;1402;113A08;31526;[0] URBANO
[249] 552;[1563] 552 V4;46822;208B08_ET;31796;[0] URBANO
[249] 552;[1563] 552 V4;47957;209E08_ET;32543;[0] URBANO
[249] 552;[1563] 552 V4;47953;159E08_ET;33226;[0] URBANO
[249] 552;[1563] 552 V4;46829;185B08_ET;34120;[0] URBANO
[249] 552;[1563] 552 V4;46830;184B08_ET;34444;[0] URBANO
[249] 552;[1563] 552 V4;46831;183B08_ET;34866;[0] URBANO
[249] 552;[1563] 552 V4;46832;182B08_ET;35359;[0] URBANO
[249] 552;[1563] 552 V4;1889;546A08;35688;[0] URBANO
[249] 552;[1563] 552 V4;43989;424A08_ET;36134;[0] URBANO
[249] 552;[1563] 552 V4;1891;252A08;36485;[0] URBANO
[249] 552;[1563] 552 V4;1892;515A09-ET;36716;[0] URBANO
[249] 552;[1563] 552 V4;31933;396A09;37153;[0] URBANO
[249] 552;[1563] 552 V4;31934;399A09;37539;[0] URBANO
[249] 552;[1563] 552 V4;31935;398A09;37980;[0] URBANO
[249] 552;[1563] 552 V4;32648;541A09;38346;[0] URBANO
[249] 552;[1563] 552 V4;38757;392A09_ET;38877;[0] URBANO
[249] 552;[1563] 552 V4;29417;369A09_GM;39260;[0] URBANO
[249] 552;[1563] 552 V4;1890;367A09_Br Jaqueline;39495;[0] URBANO
[249] 552;[1563] 552 V4;33593;385A09-ET;39925;[0] URBANO
[249] 552;[1563] 552 V4;29420;387A09_GM;40347;[0] URBANO
[249] 552;[1563] 552 V4;29055;389A09;40706;[0] URBANO
[249] 552;[1563] 552 V4;29056;355A09;41164;[0] URBANO
[249] 552;[1563] 552 V4;32649;351A09;41544;[0] URBANO
[249] 552;[1563] 552 V4;50437;056B09_ET;41833;[0] URBANO
[249] 552;[1563] 552 V4;29058;056A09;42008;[0] URBANO
[249] 552;[1563] 552 V4;31634;232A10;42504;[0] URBANO
[249] 552;[1563] 552 V4;31635;230A10;42678;[0] URBANO
[249] 552;[1563] 552 V4;32651;214A10;43324;[0] URBANO
[249] 552;[1563] 552 V4;32652;217A10;43605;[0] URBANO
[249] 552;[1563] 552 V4;32653;213A10;44132;[0] URBANO
[249] 552;[1563] 552 V4;32654;193A10;44558;[0] URBANO
[249] 552;[1563] 552 V4;41979;185A10_ET;44911;[0] URBANO
[249] 552;[1563] 552 V4;41980;178A10_ET;45158;[0] URBANO
[249] 552;[1563] 552 V4;39025;182A10_ET;45478;[0] URBANO
[249] 552;[1563] 552 V4;32656;310A10;45825;[0] URBANO
[249] 552;[1563] 552 V4;41821;372A10_ET;46180;[0] URBANO
[249] 552;[1563] 552 V4;39028;205A10_ET;46446;[0] URBANO
[250] C29-;[3251] C29 V.6;28939;126A09;0;[0] URBANO
[250] C29-;[3251] C29 V.6;28940;144A09;315;[0] URBANO
[250] C29-;[3251] C29 V.6;28941;148A09;894;[0] URBANO
[250] C29-;[3251] C29 V.6;38370;150A09_ET;1185;[0] URBANO
[250] C29-;[3251] C29 V.6;48901;650A09_ET;1364;[0] URBANO
[250] C29-;[3251] C29 V.6;48903;652A09_ET;1622;[0] URBANO
[250] C29-;[3251] C29 V.6;48904;654A09_ET;1983;[0] URBANO
[250] C29-;[3251] C29 V.6;47903;202A09_ET;2155;[0] URBANO
[250] C29-;[3251] C29 V.6;45894;199A09_ET;2363;[0] URBANO
[250] C29-;[3251] C29 V.6;48919;191A09-ET;2566;[0] URBANO
[250] C29-;[3251] C29 V.6;48917;174A09-ET;2854;[0] URBANO
[250] C29-;[3251] C29 V.6;38488;179A09_ET;3173;[0] URBANO
[250] C29-;[3251] C29 V.6;38489;217A09_ET;3466;[0] URBANO
[250] C29-;[3251] C29 V.6;44632;228A09;4010;[0] URBANO
[250] C29-;[3251] C29 V.6;44633;165A09;4204;[0] URBANO
[250] C29-;[3251] C29 V.6;44635;294A09;4580;[0] URBANO
